"","N","variable","value","upper","lower"
"13548",40,"1994-10-01",-1.49700298234421e-11,5.07722701067781e-08,-5.77025190958152e-07
"13549",41,"1994-10-01",-9.24963413687176e-12,3.18746637054074e-08,-4.58396117791686e-07
"13550",42,"1994-10-01",-5.70366392655049e-12,1.6313229624187e-08,-3.64132919792162e-07
"13551",43,"1994-10-01",-3.52259655280196e-12,5.41230135014284e-09,-2.89350957467807e-07
"13552",44,"1994-10-01",-2.17276666232068e-12,2.69655171013338e-09,-2.2993180555419e-07
"13553",1,"1994-11-01",0,0,0
"13554",2,"1994-11-01",0.0350745785448635,0.0604485953241545,0.000273789392369141
"13555",3,"1994-11-01",0.0212674794262885,0.0537853510826652,-0.0115703469575364
"13556",4,"1994-11-01",0.0107920297696147,0.0336361796729266,-0.013787048330662
"13557",5,"1994-11-01",0.0028781589271348,0.017114612617141,-0.0105934310048958
"13558",6,"1994-11-01",0.0017479133803645,0.0102717246672984,-0.00550307569316835
"13559",7,"1994-11-01",0.000723064703217216,0.00674325999107709,-0.00300716620899472
"13560",8,"1994-11-01",0.000445588376009654,0.00492660325258829,-0.00187704128355871
"13561",9,"1994-11-01",0.000132281176915494,0.00298014194705888,-0.00140641860026746
"13562",10,"1994-11-01",7.25723264334681e-05,0.00210067302755371,-0.000802402793713719
"13563",11,"1994-11-01",1.91974980567908e-05,0.00116213140593426,-0.000552749459825462
"13564",12,"1994-11-01",1.20876432635333e-05,0.00076963832430362,-0.000398910630669645
"13565",13,"1994-11-01",1.24120663466761e-06,0.000455490459607878,-0.0003527017965693
"13566",14,"1994-11-01",5.5562750563208e-07,0.000295449528430892,-0.000310555313401498
"13567",15,"1994-11-01",-1.00938529431088e-06,0.000193920263048052,-0.000247418059480308
"13568",16,"1994-11-01",-5.99945266643631e-07,0.000123987426715449,-0.000181448981919104
"13569",17,"1994-11-01",-6.57949003376123e-07,7.79287793488585e-05,-0.000140261342609454
"13570",18,"1994-11-01",-3.96514000213826e-07,6.47744859255769e-05,-0.000112115820048268
"13571",19,"1994-11-01",-3.05733878072058e-07,4.73108624832841e-05,-8.89899463350141e-05
"13572",20,"1994-11-01",-1.82717397718462e-07,2.99304435156557e-05,-6.0550526773558e-05
"13573",21,"1994-11-01",-1.24424584897586e-07,1.75912197775496e-05,-3.6458992011644e-05
"13574",22,"1994-11-01",-7.42700905653721e-08,1.14081113638302e-05,-2.09809406349717e-05
"13575",23,"1994-11-01",-4.78080756222861e-08,6.91220666041913e-06,-1.49065012165449e-05
"13576",24,"1994-11-01",-2.85104124311728e-08,4.86505146064155e-06,-1.10569327574425e-05
"13577",25,"1994-11-01",-1.77877128896163e-08,3.23024673272365e-06,-8.20754092508258e-06
"13578",26,"1994-11-01",-1.0600814942627e-08,2.3949246123646e-06,-6.12216974544839e-06
"13579",27,"1994-11-01",-6.49694140522179e-09,2.36513297060524e-06,-4.57389889154498e-06
"13580",28,"1994-11-01",-3.87074783411667e-09,1.77138380668835e-06,-3.41634860315906e-06
"13581",29,"1994-11-01",-2.34674092865892e-09,1.33183398315734e-06,-2.55412551648186e-06
"13582",30,"1994-11-01",-1.39779849535301e-09,1.03308446678227e-06,-1.91221559065665e-06
"13583",31,"1994-11-01",-8.41820801325419e-10,7.85748253671798e-07,-1.43346610924318e-06
"13584",32,"1994-11-01",-5.013474500491e-10,5.88900636730476e-07,-1.07490297762331e-06
"13585",33,"1994-11-01",-3.00677591003343e-10,4.36556505890911e-07,-8.06150461098142e-07
"13586",34,"1994-11-01",-1.79051401357408e-10,3.21123977090384e-07,-6.0498284741084e-07
"13587",35,"1994-11-01",-1.07101027033322e-10,2.35130375924498e-07,-4.54395279435936e-07
"13588",36,"1994-11-01",-6.37739306928344e-11,1.77141171172047e-07,-3.41497156424119e-07
"13589",37,"1994-11-01",-3.80829884497932e-11,1.35507267889729e-07,-2.56761483913339e-07
"13590",38,"1994-11-01",-2.26757917932733e-11,9.00940914969422e-08,-1.93150545794372e-07
"13591",39,"1994-11-01",-1.35265074123415e-11,2.60415028962609e-08,-1.45387920139757e-07
"13592",40,"1994-11-01",-8.05387981821705e-12,1.1047116291509e-08,-1.09500001481886e-07
"13593",41,"1994-11-01",-4.80099648047101e-12,8.33634219057915e-09,-8.25129752528562e-08
"13594",42,"1994-11-01",-2.85853123893368e-12,6.60209097538144e-09,-6.22081654439261e-08
"13595",43,"1994-11-01",-1.70325241729014e-12,4.86914633234515e-09,-4.69245160118485e-08
"13596",44,"1994-11-01",-1.0141105857171e-12,3.35217476679648e-09,-3.54143387030228e-08
"13597",1,"1994-12-01",0,0,0
"13598",2,"1994-12-01",0.0300744612753132,0.0495328562303666,-0.00394002228091303
"13599",3,"1994-12-01",0.0188687417087289,0.0417555536560564,-0.0117956628687299
"13600",4,"1994-12-01",0.0117687084177471,0.0272785971675811,-0.00912291067725372
"13601",5,"1994-12-01",0.00453309628074813,0.0152085677297362,-0.00429670027976435
"13602",6,"1994-12-01",0.00293305699629024,0.00926474904159828,-0.00276100943850262
"13603",7,"1994-12-01",0.00136164271928376,0.00566330889409571,-0.00225628697968842
"13604",8,"1994-12-01",0.000826622965383953,0.00324714099634653,-0.00188689583192565
"13605",9,"1994-12-01",0.00034074657305497,0.00176112604989185,-0.00262120185051732
"13606",10,"1994-12-01",0.000184327943040922,0.00111461149693669,-0.00186552081627389
"13607",11,"1994-12-01",6.67173967205712e-05,0.000723282805463767,-0.00149438253195646
"13608",12,"1994-12-01",3.10669663053566e-05,0.000510718484741471,-0.000911905014828908
"13609",13,"1994-12-01",5.34496642001052e-06,0.000360140026470037,-0.000563677039385528
"13610",14,"1994-12-01",-4.47606623885948e-07,0.000318656413353381,-0.000411734504481581
"13611",15,"1994-12-01",-4.14197000553114e-06,0.000252641604094659,-0.000263686376571218
"13612",16,"1994-12-01",-3.68454455935421e-06,0.000180943592204238,-0.000183929925246965
"13613",17,"1994-12-01",-3.28746916493791e-06,0.0001326666747437,-0.000103351163323196
"13614",18,"1994-12-01",-2.32420299398668e-06,0.000126072134200055,-6.95089821267431e-05
"13615",19,"1994-12-01",-1.67378524278843e-06,9.55351514232259e-05,-5.69445305375053e-05
"13616",20,"1994-12-01",-1.09205421980801e-06,6.72527375321178e-05,-4.27661728644252e-05
"13617",21,"1994-12-01",-7.18886787608133e-07,4.50898814438676e-05,-3.30197747883831e-05
"13618",22,"1994-12-01",-4.47653589212636e-07,3.21436816303152e-05,-2.53094440683054e-05
"13619",23,"1994-12-01",-2.79437633000383e-07,2.31484473329967e-05,-2.08177647280074e-05
"13620",24,"1994-12-01",-1.68127104372445e-07,1.40805192112085e-05,-1.49259005974289e-05
"13621",25,"1994-12-01",-1.00975241076505e-07,9.62564821282059e-06,-9.2157741278028e-06
"13622",26,"1994-12-01",-5.89900152525281e-08,7.23676099629004e-06,-7.12317349542913e-06
"13623",27,"1994-12-01",-3.42905951559587e-08,5.19848104984942e-06,-5.53999567139599e-06
"13624",28,"1994-12-01",-1.94712565275377e-08,3.72266053406539e-06,-3.58197975696107e-06
"13625",29,"1994-12-01",-1.09667411238663e-08,2.63467314399364e-06,-2.05902932755279e-06
"13626",30,"1994-12-01",-6.03894134662365e-09,1.75358755442448e-06,-1.11543563890931e-06
"13627",31,"1994-12-01",-3.28485161420713e-09,1.09231966083115e-06,-8.59443240898044e-07
"13628",32,"1994-12-01",-1.74230220717093e-09,7.27281338126879e-07,-6.74141240358842e-07
"13629",33,"1994-12-01",-9.06444893610813e-10,4.65035942479008e-07,-4.3519209492295e-07
"13630",34,"1994-12-01",-4.55831025449891e-10,3.21247765331713e-07,-3.04451644212555e-07
"13631",35,"1994-12-01",-2.21350439947606e-10,4.32066165461095e-07,-2.00184323406881e-07
"13632",36,"1994-12-01",-1.01196816869946e-10,4.07733533196056e-07,-1.2417702904858e-07
"13633",37,"1994-12-01",-4.24493568868616e-11,2.9838445300169e-07,-9.20212112291323e-08
"13634",38,"1994-12-01",-1.47858832902548e-11,2.13831631703069e-07,-7.26491576627291e-08
"13635",39,"1994-12-01",-2.85487589487959e-12,1.60672937675307e-07,-5.2344249775073e-08
"13636",40,"1994-12-01",1.68904870851353e-12,1.01628596066134e-07,-3.4779739464665e-08
"13637",41,"1994-12-01",2.87388119225384e-12,4.58516807683112e-08,-2.92401948721347e-08
"13638",42,"1994-12-01",2.73866192357581e-12,1.9496493349011e-08,-2.48882618228527e-08
"13639",43,"1994-12-01",2.17769858105166e-12,1.47668012730067e-08,-1.9143866050438e-08
"13640",44,"1994-12-01",1.58491598798894e-12,1.1192833596046e-08,-1.65388564852844e-08
"13641",1,"1995-01-01",0,0,0
"13642",2,"1995-01-01",0.0273869064566594,0.0565474035042799,0.00384515958019487
"13643",3,"1995-01-01",0.0147469649936362,0.0449871400906518,-0.0111618670249433
"13644",4,"1995-01-01",0.0089741660368602,0.0290257833478011,-0.00939432251454826
"13645",5,"1995-01-01",0.00376387415181823,0.0197792497637728,-0.0050644552447376
"13646",6,"1995-01-01",0.00265484740283808,0.0122251907689864,-0.00136091052975172
"13647",7,"1995-01-01",0.00127452621345581,0.00628136108868678,-0.00161921974258336
"13648",8,"1995-01-01",0.00078933243006683,0.0039741176985105,-0.00110758603210137
"13649",9,"1995-01-01",0.000360314661511668,0.00231444463565089,-0.00127309100007669
"13650",10,"1995-01-01",0.000209848892904709,0.00178914018828255,-0.00142191381290959
"13651",11,"1995-01-01",9.23559536775588e-05,0.00112831947550564,-0.00127085798941475
"13652",12,"1995-01-01",4.93175866434869e-05,0.000810055820621235,-0.000969611173031256
"13653",13,"1995-01-01",1.89046947670619e-05,0.000574974079563704,-0.000684322614275993
"13654",14,"1995-01-01",8.45183466590314e-06,0.000414187471039913,-0.000406717555365071
"13655",15,"1995-01-01",1.75610896264235e-06,0.000297840740806124,-0.000216775651366805
"13656",16,"1995-01-01",-5.18088450686778e-08,0.000215351455873784,-0.000141343475548934
"13657",17,"1995-01-01",-1.04019340104266e-06,0.000140759311893197,-0.000104439697248764
"13658",18,"1995-01-01",-9.9905686586668e-07,8.26052109871086e-05,-8.97574976815776e-05
"13659",19,"1995-01-01",-8.94251553472719e-07,6.1602997587146e-05,-7.20574793706511e-05
"13660",20,"1995-01-01",-6.51174102210987e-07,6.00534568437499e-05,-5.35413488849515e-05
"13661",21,"1995-01-01",-4.71705302605709e-07,4.3890846804728e-05,-3.89873929553435e-05
"13662",22,"1995-01-01",-3.14215462783283e-07,3.21545490788068e-05,-2.8154823031976e-05
"13663",23,"1995-01-01",-2.08654005969855e-07,2.35998736327787e-05,-1.96860608652471e-05
"13664",24,"1995-01-01",-1.32268637605764e-07,1.74353203516277e-05,-1.33638726805759e-05
"13665",25,"1995-01-01",-8.34613238130572e-08,1.2975446819863e-05,-8.91578796697763e-06
"13666",26,"1995-01-01",-5.10809815114129e-08,7.40962855032401e-06,-6.50118372638165e-06
"13667",27,"1995-01-01",-3.10715763416839e-08,3.47965075665805e-06,-5.68326026132128e-06
"13668",28,"1995-01-01",-1.84730210065017e-08,2.4562248550706e-06,-4.55377255052842e-06
"13669",29,"1995-01-01",-1.08989394812709e-08,1.73390887243366e-06,-3.38049139920383e-06
"13670",30,"1995-01-01",-6.30730623011344e-09,1.33008628266127e-06,-2.36394419128337e-06
"13671",31,"1995-01-01",-3.61557518216531e-09,9.993391361287e-07,-1.56508225702554e-06
"13672",32,"1995-01-01",-2.03473383657626e-09,7.32506107066408e-07,-1.12405597187193e-06
"13673",33,"1995-01-01",-1.13117087366945e-09,5.22892768731611e-07,-8.88946063286112e-07
"13674",34,"1995-01-01",-6.16339150340149e-10,3.64225125649153e-07,-6.63127175881667e-07
"13675",35,"1995-01-01",-3.30170013099414e-10,2.48697582150865e-07,-5.17161536746422e-07
"13676",36,"1995-01-01",-1.72386474055808e-10,1.66126640267578e-07,-3.91478340924516e-07
"13677",37,"1995-01-01",-8.7626343646241e-11,1.08608861194208e-07,-3.01681471280205e-07
"13678",38,"1995-01-01",-4.27719791578266e-11,9.20371338146379e-08,-2.31268262854458e-07
"13679",39,"1995-01-01",-1.98022228060523e-11,2.4635001730091e-07,-1.77805183826988e-07
"13680",40,"1995-01-01",-8.36921513170003e-12,2.00736232600644e-07,-1.3671450408018e-07
"13681",41,"1995-01-01",-2.97512709671188e-12,1.56679167710204e-07,-1.0514247480739e-07
"13682",42,"1995-01-01",-5.95453331912285e-13,1.17736635075963e-07,-7.87927099168151e-08
"13683",43,"1995-01-01",3.17957292109741e-13,8.55554228060717e-08,-5.83058797361969e-08
"13684",44,"1995-01-01",5.71589397839971e-13,6.03892234665353e-08,-4.31468224996198e-08
"13685",1,"1995-02-01",0,0,0
"13686",2,"1995-02-01",0.0245633298137481,0.0484369256310799,-7.83015081512035e-05
"13687",3,"1995-02-01",0.0149940068308481,0.0384819290287278,-0.0128417554156857
"13688",4,"1995-02-01",0.00728466740054993,0.0240012574175147,-0.0101350991216596
"13689",5,"1995-02-01",0.00216170262245147,0.0140226779374201,-0.00820767032665388
"13690",6,"1995-02-01",0.00151045417191175,0.00814442199443819,-0.00329152870950609
"13691",7,"1995-02-01",0.00065992381665528,0.00506521457008556,-0.00302955359659919
"13692",8,"1995-02-01",0.000408222955735379,0.00255229345129841,-0.00213242588052039
"13693",9,"1995-02-01",0.000157733044735003,0.00116159074243943,-0.00172016113737787
"13694",10,"1995-02-01",9.83331904442517e-05,0.000740595283545539,-0.00121550718675207
"13695",11,"1995-02-01",4.15543125771174e-05,0.000422271155249262,-0.000952564253001395
"13696",12,"1995-02-01",2.58823007273504e-05,0.000289985038134296,-0.000661894601009286
"13697",13,"1995-02-01",1.11577576454793e-05,0.000186684317716475,-0.000444883975671946
"13698",14,"1995-02-01",6.85818851085889e-06,0.000137707057850155,-0.000302521539628929
"13699",15,"1995-02-01",3.11045681788827e-06,9.2780726712026e-05,-0.000205326588963199
"13700",16,"1995-02-01",1.9042033456373e-06,6.77714724160074e-05,-0.000140353934071081
"13701",17,"1995-02-01",9.0352964880237e-07,4.69911910371962e-05,-0.000100378753566132
"13702",18,"1995-02-01",5.48303288249463e-07,3.40078702111185e-05,-7.23140447150145e-05
"13703",19,"1995-02-01",2.72365307906721e-07,2.73369029762193e-05,-5.37668597998495e-05
"13704",20,"1995-02-01",1.64305129394898e-07,2.02957317609048e-05,-3.91431458689578e-05
"13705",21,"1995-02-01",8.50330363057083e-08,1.51660364490678e-05,-2.93638557523781e-05
"13706",22,"1995-02-01",5.10048139872948e-08,1.06456855266089e-05,-2.15312266320571e-05
"13707",23,"1995-02-01",2.73245246833697e-08,7.84621056998028e-06,-1.60996193669721e-05
"13708",24,"1995-02-01",1.63196186609279e-08,6.01826263975796e-06,-1.18668159621783e-05
"13709",25,"1995-02-01",8.98641803831809e-09,4.39817466922487e-06,-8.85974956265197e-06
"13710",26,"1995-02-01",5.34949584582106e-09,3.09756971464754e-06,-6.55618827436119e-06
"13711",27,"1995-02-01",3.0076622717193e-09,1.42899444580952e-06,-4.89293055173129e-06
"13712",28,"1995-02-01",1.78619146044876e-09,9.54122854644576e-07,-3.63209229922244e-06
"13713",29,"1995-02-01",1.0196590545765e-09,6.4135538098821e-07,-2.71159932291991e-06
"13714",30,"1995-02-01",6.04550260176109e-10,4.65072790072159e-07,-2.01811266136174e-06
"13715",31,"1995-02-01",3.48869084662398e-10,3.38215210822177e-07,-1.50790501917762e-06
"13716",32,"1995-02-01",2.06607347605452e-10,2.46668044427957e-07,-1.12481658756072e-06
"13717",33,"1995-02-01",1.20132044492374e-10,1.8038200588652e-07,-8.41878719509613e-07
"13718",34,"1995-02-01",7.10900619983524e-11,1.32251061749783e-07,-6.31061994266783e-07
"13719",35,"1995-02-01",4.15510920322612e-11,9.71973095229447e-08,-4.74076384663165e-07
"13720",36,"1995-02-01",2.45759491678835e-11,7.15990947108017e-08,-3.56048887836064e-07
"13721",37,"1995-02-01",1.44153672046657e-11,8.30252016986588e-08,-2.67853191993819e-07
"13722",38,"1995-02-01",8.52327825645876e-12,8.83907966947287e-08,-2.01530333402865e-07
"13723",39,"1995-02-01",5.01149130496206e-12,6.62574750363117e-08,-1.51831800259387e-07
"13724",40,"1995-02-01",2.96245226780069e-12,4.96679527444077e-08,-1.14431273927761e-07
"13725",41,"1995-02-01",1.74468365811044e-12,3.72329480067413e-08,-8.63393340745767e-08
"13726",42,"1995-02-01",1.031188002269e-12,2.79120060953816e-08,-6.51766490952693e-08
"13727",43,"1995-02-01",6.07963426825172e-13,2.09249944852911e-08,-4.95892704303553e-08
"13728",44,"1995-02-01",3.59300113787895e-13,1.29928371298022e-08,-3.79562805626392e-08
"13729",1,"1995-03-01",0,0,0
"13730",2,"1995-03-01",0.0266078239260047,0.0505215990752473,0.000500695312329853
"13731",3,"1995-03-01",0.0162579114563875,0.0384832526039025,-0.0104084169270962
"13732",4,"1995-03-01",0.00996655072866735,0.0229251709248309,-0.00603503268875678
"13733",5,"1995-03-01",0.00455034807903155,0.0167088351326892,-0.00682023869682557
"13734",6,"1995-03-01",0.00310006029352612,0.0109254170185799,-0.00222534291001006
"13735",7,"1995-03-01",0.0014589161294189,0.00702993848499002,-0.00183258686122211
"13736",8,"1995-03-01",0.00085601605747426,0.0049207539276484,-0.00135336068716912
"13737",9,"1995-03-01",0.000346179765903578,0.00304682359080724,-0.00147628562340775
"13738",10,"1995-03-01",0.000177887039277806,0.00173922092426108,-0.00100212519857314
"13739",11,"1995-03-01",4.84092058159142e-05,0.00109674961465148,-0.000793650551159923
"13740",12,"1995-03-01",1.34761666361937e-05,0.000702617511126768,-0.000557752190986892
"13741",13,"1995-03-01",-1.12381903727652e-05,0.000545747818428724,-0.000430653925391583
"13742",14,"1995-03-01",-1.24766121750479e-05,0.000368745331700999,-0.000296325765533489
"13743",15,"1995-03-01",-1.32262425465618e-05,0.000209481403207962,-0.000225621643427674
"13744",16,"1995-03-01",-9.5853423831134e-06,9.46312148950897e-05,-0.000145258336335223
"13745",17,"1995-03-01",-7.22488300030096e-06,5.94390306796986e-05,-0.000112354613680279
"13746",18,"1995-03-01",-4.66141837061971e-06,3.89064168134461e-05,-9.05465531179193e-05
"13747",19,"1995-03-01",-3.0809925528541e-06,2.30522535195732e-05,-7.09603093237642e-05
"13748",20,"1995-03-01",-1.84784241020344e-06,1.89599024859907e-05,-4.76596420671949e-05
"13749",21,"1995-03-01",-1.12127164642041e-06,1.34639063938263e-05,-3.25936592601339e-05
"13750",22,"1995-03-01",-6.29539831435065e-07,8.31601804037255e-06,-2.27616580492826e-05
"13751",23,"1995-03-01",-3.53396198945515e-07,7.48172637013752e-06,-1.68864856661827e-05
"13752",24,"1995-03-01",-1.8331677074499e-07,6.87038895265657e-06,-1.15247304565511e-05
"13753",25,"1995-03-01",-9.32557342338026e-08,4.31578381892107e-06,-6.14744379468178e-06
"13754",26,"1995-03-01",-4.23777923322426e-08,2.43034692528351e-06,-3.48453075392153e-06
"13755",27,"1995-03-01",-1.76853549380559e-08,1.21083292629976e-06,-2.22601853003027e-06
"13756",28,"1995-03-01",-5.24299221823957e-09,8.81207637927923e-07,-1.79256102150748e-06
"13757",29,"1995-03-01",-1.99647201756308e-10,5.76487628826166e-07,-1.58808228846037e-06
"13758",30,"1995-03-01",1.72742921092688e-09,4.6183705777643e-07,-1.20866412034181e-06
"13759",31,"1995-03-01",1.99626686628546e-09,3.30743905937934e-07,-8.10548375017983e-07
"13760",32,"1995-03-01",1.74814748195483e-09,3.03875329841435e-07,-4.9992150504047e-07
"13761",33,"1995-03-01",1.31104064967392e-09,1.94575619941059e-07,-3.12391200943e-07
"13762",34,"1995-03-01",9.20646102484907e-10,1.36219651605911e-07,-1.9935260948465e-07
"13763",35,"1995-03-01",6.05323195674877e-10,1.05829238894039e-07,-1.45982306036191e-07
"13764",36,"1995-03-01",3.83750136159405e-10,7.9683202628029e-08,-1.04269867356448e-07
"13765",37,"1995-03-01",2.32666855243471e-10,4.73545335387986e-08,-7.65605539452274e-08
"13766",38,"1995-03-01",1.36820047032352e-10,2.72447531289055e-08,-5.53040568331417e-08
"13767",39,"1995-03-01",7.72303122239436e-11,1.91853495738615e-08,-4.09439472551312e-08
"13768",40,"1995-03-01",4.20939338861605e-11,1.39529519440216e-08,-2.96878133178007e-08
"13769",41,"1995-03-01",2.18154380945708e-11,9.67701133734511e-09,-2.28021454073475e-08
"13770",42,"1995-03-01",1.06918874910170e-11,5.5943705882986e-09,-2.22613345606033e-08
"13771",43,"1995-03-01",4.77671594177587e-12,4.07795702660115e-09,-1.61240697613838e-08
"13772",44,"1995-03-01",1.83185075136854e-12,3.28928292787015e-09,-1.16218609862487e-08
"13773",1,"1995-04-01",0,0,0
"13774",2,"1995-04-01",0.0264532618833289,0.054027673060479,-0.0104463899592662
"13775",3,"1995-04-01",0.0175285535699881,0.0441181800965607,-0.0155110139817044
"13776",4,"1995-04-01",0.0116402644995801,0.0288434629040637,-0.0078771807561911
"13777",5,"1995-04-01",0.0061119913369574,0.0196195103548453,-0.00503669299106873
"13778",6,"1995-04-01",0.00419552984580835,0.0152570010538287,-0.0028676683229812
"13779",7,"1995-04-01",0.0021136515329388,0.0103187370045494,-0.00266176851434369
"13780",8,"1995-04-01",0.00121215774782841,0.00644802706488946,-0.00194368458211358
"13781",9,"1995-04-01",0.000495561755644575,0.00415100476196565,-0.00199769566405972
"13782",10,"1995-04-01",0.000219145084995704,0.00289614584211499,-0.00130286338891686
"13783",11,"1995-04-01",2.83641914687599e-05,0.00181967742284387,-0.00121680251909652
"13784",12,"1995-04-01",-2.6025034470007e-05,0.00119828901683578,-0.00082376941782047
"13785",13,"1995-04-01",-5.53891662053161e-05,0.000721833668718187,-0.000838556760841074
"13786",14,"1995-04-01",-4.99689134591485e-05,0.000445517469089349,-0.000592803860050375
"13787",15,"1995-04-01",-4.2793035400262e-05,0.000343344840570482,-0.000370135401561908
"13788",16,"1995-04-01",-3.04958334988848e-05,0.000220071647804256,-0.000271824506052739
"13789",17,"1995-04-01",-2.14464097682598e-05,0.000132687226752492,-0.000183584203923951
"13790",18,"1995-04-01",-1.36093981644754e-05,9.01612899642694e-05,-0.000134783296663675
"13791",19,"1995-04-01",-8.49520824319038e-06,5.67592212395515e-05,-8.69643473166934e-05
"13792",20,"1995-04-01",-4.86414973774125e-06,3.73464626517258e-05,-5.44230908856541e-05
"13793",21,"1995-04-01",-2.69473919933886e-06,2.1523691919421e-05,-2.63039409181765e-05
"13794",22,"1995-04-01",-1.33716695293111e-06,1.71518175708966e-05,-1.71013775409696e-05
"13795",23,"1995-04-01",-6.03287050413232e-07,1.620941267004e-05,-1.13414343080885e-05
"13796",24,"1995-04-01",-2.00817539348224e-07,1.60057590908021e-05,-1.20211562347514e-05
"13797",25,"1995-04-01",-1.74713042758988e-08,1.27487209868167e-05,-1.11140817579219e-05
"13798",26,"1995-04-01",6.00744203812537e-08,7.31847274212227e-06,-6.33439299923471e-06
"13799",27,"1995-04-01",7.73238124553181e-08,3.51928636363993e-06,-2.89102078442357e-06
"13800",28,"1995-04-01",7.14326767421735e-08,2.96030729267604e-06,-1.58482617330146e-06
"13801",29,"1995-04-01",5.59867863222864e-08,3.82403639924653e-06,-1.33839792625534e-06
"13802",30,"1995-04-01",4.04786048611161e-08,2.30588675128801e-06,-1.48500472739615e-06
"13803",31,"1995-04-01",2.72003982496078e-08,1.27795050962742e-06,-8.14590155873854e-07
"13804",32,"1995-04-01",1.73786430865122e-08,5.617302231462e-07,-6.4990615127377e-07
"13805",33,"1995-04-01",1.04828140277182e-08,2.28266061381979e-07,-1.08093694781316e-06
"13806",34,"1995-04-01",6.00339716374919e-09,1.16836311405492e-07,-8.80668113722735e-07
"13807",35,"1995-04-01",3.20542200974086e-09,6.52435581490253e-08,-6.00720744994513e-07
"13808",36,"1995-04-01",1.56957094123168e-09,5.97387497591763e-08,-3.43540089825482e-07
"13809",37,"1995-04-01",6.58639697754845e-10,4.59221595027292e-08,-1.92791722950395e-07
"13810",38,"1995-04-01",1.93625091288443e-10,3.49262901649598e-08,-9.52113040496196e-08
"13811",39,"1995-04-01",-2.08104181451315e-11,3.57451438645013e-08,-7.4036545640376e-08
"13812",40,"1995-04-01",-9.91712041070153e-11,2.90773400062952e-08,-1.01479167292845e-07
"13813",41,"1995-04-01",-1.12205451018705e-10,2.27884278277982e-08,-1.22725384128229e-07
"13814",42,"1995-04-01",-9.72776980273902e-11,4.94106353107321e-08,-4.70985675794398e-08
"13815",43,"1995-04-01",-7.44699407250951e-11,3.56381942330527e-08,-2.78238537451776e-08
"13816",44,"1995-04-01",-5.25053456305017e-11,2.33921474774877e-08,-1.91355179889922e-08
"13817",1,"1995-05-01",0,0,0
"13818",2,"1995-05-01",0.0281988861655335,0.0495262438326122,0.00448661407492477
"13819",3,"1995-05-01",0.0155994640170862,0.047006918583115,-0.00701423873005072
"13820",4,"1995-05-01",0.0106301060843235,0.0258599801657327,-0.00712292018900473
"13821",5,"1995-05-01",0.00571917185387571,0.016284724980771,-0.00543735548863586
"13822",6,"1995-05-01",0.00379740768771827,0.010521196746803,-0.00318218397517115
"13823",7,"1995-05-01",0.00187656639963481,0.00844491531911946,-0.00300042582267783
"13824",8,"1995-05-01",0.00107248393730951,0.00599764308096165,-0.00174959106736746
"13825",9,"1995-05-01",0.000442981277661207,0.00392203447575281,-0.0016811592403613
"13826",10,"1995-05-01",0.000197939536812159,0.00266920776127167,-0.00105548810792001
"13827",11,"1995-05-01",3.19884833852921e-05,0.00184566899564203,-0.00100325830792605
"13828",12,"1995-05-01",-1.64352228768873e-05,0.00132498685845854,-0.000778306319903243
"13829",13,"1995-05-01",-4.24177313019998e-05,0.000952440640215263,-0.00078186506636273
"13830",14,"1995-05-01",-3.91081400587727e-05,0.000689047242429929,-0.000660482116283394
"13831",15,"1995-05-01",-3.38541088125533e-05,0.000494964078842974,-0.000506954425441174
"13832",16,"1995-05-01",-2.42836954504756e-05,0.00031810617119956,-0.000403402033074722
"13833",17,"1995-05-01",-1.71676264445351e-05,0.000202508627903772,-0.000309044605363448
"13834",18,"1995-05-01",-1.0986245390059e-05,0.000138247969000237,-0.000216294075941392
"13835",19,"1995-05-01",-6.92340284558581e-06,9.33972790027049e-05,-0.00014383349328568
"13836",20,"1995-05-01",-4.03332127899799e-06,6.32438492101122e-05,-8.60364865031377e-05
"13837",21,"1995-05-01",-2.28664405488153e-06,4.25055167641207e-05,-5.45977139049062e-05
"13838",22,"1995-05-01",-1.18519752890402e-06,2.85906414660611e-05,-3.49354631422485e-05
"13839",23,"1995-05-01",-5.75571503201519e-07,1.97325187317239e-05,-2.8951548026258e-05
"13840",24,"1995-05-01",-2.33099225719809e-07,1.48120605250452e-05,-1.96422699709863e-05
"13841",25,"1995-05-01",-6.70647514015916e-08,1.25330937438617e-05,-1.42757860735676e-05
"13842",26,"1995-05-01",1.03165574647371e-08,9.68736376383144e-06,-9.44823266474651e-06
"13843",27,"1995-05-01",3.63629557172059e-08,6.98599010079157e-06,-6.66723064648342e-06
"13844",28,"1995-05-01",4.04842524285645e-08,5.03498886781996e-06,-4.32026272132025e-06
"13845",29,"1995-05-01",3.44532044929373e-08,3.52028575108227e-06,-3.16936781910355e-06
"13846",30,"1995-05-01",2.62481586673237e-08,2.51794484900869e-06,-2.46956611468872e-06
"13847",31,"1995-05-01",1.83664600916958e-08,1.71009047974414e-06,-1.85554283842312e-06
"13848",32,"1995-05-01",1.21748378042823e-08,1.09133470113376e-06,-1.23953389027243e-06
"13849",33,"1995-05-01",7.63646597082251e-09,7.28192186965284e-07,-7.76402875309095e-07
"13850",34,"1995-05-01",4.5770877844948e-09,5.08097510407577e-07,-4.45538107757728e-07
"13851",35,"1995-05-01",2.59703599372318e-09,3.36823407294324e-07,-2.2417187212113e-07
