"","N","variable","value"
"11163",31,"1990-04-01",-0.000953215425289165
"11164",32,"1990-04-01",0.00276811664368236
"11165",33,"1990-04-01",-0.00238422900206027
"11166",34,"1990-04-01",0.00146713812123943
"11167",35,"1990-04-01",0.0030838633902896
"11168",36,"1990-04-01",0.00156588653431953
"11169",37,"1990-04-01",0.000941225437137818
"11170",38,"1990-04-01",0.00375423990190966
"11171",39,"1990-04-01",0.000158555034980993
"11172",40,"1990-04-01",0.00111740248195029
"11173",41,"1990-04-01",0.000479474238209175
"11174",42,"1990-04-01",-0.0006975770553181
"11175",43,"1990-04-01",0.0017369219497157
"11176",44,"1990-04-01",0.000268992275616218
"11177",1,"1990-05-01",0
"11178",2,"1990-05-01",0.0720789962202283
"11179",3,"1990-05-01",-0.00305287823791061
"11180",4,"1990-05-01",0.00552658005991846
"11181",5,"1990-05-01",0.0505623050590471
"11182",6,"1990-05-01",-0.038582563455271
"11183",7,"1990-05-01",-0.0137015051301259
"11184",8,"1990-05-01",0.00808941386477436
"11185",9,"1990-05-01",0.00371770638238061
"11186",10,"1990-05-01",-0.000905137156164072
"11187",11,"1990-05-01",0.0178870351435375
"11188",12,"1990-05-01",-0.00127815233905634
"11189",13,"1990-05-01",-0.00952892446980529
"11190",14,"1990-05-01",-0.0136741322624299
"11191",15,"1990-05-01",-0.0341329355952417
"11192",16,"1990-05-01",-0.00927387716285249
"11193",17,"1990-05-01",-0.00745731577040137
"11194",18,"1990-05-01",-0.00946004943656587
"11195",19,"1990-05-01",-0.00537418460830748
"11196",20,"1990-05-01",0.0106826145651859
"11197",21,"1990-05-01",-0.00136435309239785
"11198",22,"1990-05-01",-0.00900303263189243
"11199",23,"1990-05-01",-0.00193311353269055
"11200",24,"1990-05-01",-0.00486403691502003
"11201",25,"1990-05-01",-0.00240358888938326
"11202",26,"1990-05-01",-0.0011648884183896
"11203",27,"1990-05-01",0.000191638880681323
"11204",28,"1990-05-01",0.000831093186719868
"11205",29,"1990-05-01",0.00726330241441603
"11206",30,"1990-05-01",0.0031416788657792
"11207",31,"1990-05-01",0.00228466801359087
"11208",32,"1990-05-01",0.00353227599632337
"11209",33,"1990-05-01",-0.00125514438906544
"11210",34,"1990-05-01",4.76130502662442e-05
"11211",35,"1990-05-01",0.00273765227572028
"11212",36,"1990-05-01",0.00072475182952603
"11213",37,"1990-05-01",0.00124497918907292
"11214",38,"1990-05-01",0.00501238187926142
"11215",39,"1990-05-01",0.00236510533791357
"11216",40,"1990-05-01",0.00163709518434199
"11217",41,"1990-05-01",0.000528380533820365
"11218",42,"1990-05-01",-0.000831728589729201
"11219",43,"1990-05-01",-0.000293422724201184
"11220",44,"1990-05-01",-0.000977944291368188
"11221",1,"1990-06-01",0
"11222",2,"1990-06-01",0.0698869178135402
"11223",3,"1990-06-01",-0.0040510085233115
"11224",4,"1990-06-01",0.000354251805113577
"11225",5,"1990-06-01",0.0465203197832785
"11226",6,"1990-06-01",-0.0340633466130023
"11227",7,"1990-06-01",-0.00809452640337044
"11228",8,"1990-06-01",0.0140563871623344
"11229",9,"1990-06-01",0.00193580588638098
"11230",10,"1990-06-01",-0.0017801931979803
"11231",11,"1990-06-01",0.0157313610079284
"11232",12,"1990-06-01",-0.00799605735684425
"11233",13,"1990-06-01",-0.0141988006014751
"11234",14,"1990-06-01",-0.0116457366457289
"11235",15,"1990-06-01",-0.0318470544937443
"11236",16,"1990-06-01",-0.00499254280744292
"11237",17,"1990-06-01",0.00086330947163578
"11238",18,"1990-06-01",-0.00900413478817582
"11239",19,"1990-06-01",-0.0051170224445758
"11240",20,"1990-06-01",0.00613931571405068
"11241",21,"1990-06-01",-0.00372786703975249
"11242",22,"1990-06-01",-0.00893890165808154
"11243",23,"1990-06-01",-0.00277086038544538
"11244",24,"1990-06-01",-0.00260104532267791
"11245",25,"1990-06-01",0.00235667867234254
"11246",26,"1990-06-01",0.00188539302081003
"11247",27,"1990-06-01",0.000133935703266019
"11248",28,"1990-06-01",0.000351567046519314
"11249",29,"1990-06-01",0.00384973554396264
"11250",30,"1990-06-01",0.00110154443574488
"11251",31,"1990-06-01",-0.000624415134929985
"11252",32,"1990-06-01",0.00134490672553216
"11253",33,"1990-06-01",-0.000839251062148146
"11254",34,"1990-06-01",0.000297430150719732
"11255",35,"1990-06-01",0.00311340130548317
"11256",36,"1990-06-01",0.000947177371558245
"11257",37,"1990-06-01",0.000492360241407751
"11258",38,"1990-06-01",0.00401079064182021
"11259",39,"1990-06-01",0.00181061146314414
"11260",40,"1990-06-01",0.00041400138270893
"11261",41,"1990-06-01",0.000321174696539115
"11262",42,"1990-06-01",-0.000568286371798931
"11263",43,"1990-06-01",0.000564352623467229
"11264",44,"1990-06-01",0.000354720465872782
"11265",1,"1990-07-01",0
"11266",2,"1990-07-01",0.0602456337147204
"11267",3,"1990-07-01",-0.0136296511941093
"11268",4,"1990-07-01",0.0010579941238049
"11269",5,"1990-07-01",0.0360446921371492
"11270",6,"1990-07-01",-0.0386304529387167
"11271",7,"1990-07-01",-0.00229582405774973
"11272",8,"1990-07-01",0.0196775689138043
"11273",9,"1990-07-01",0.00611453729050718
"11274",10,"1990-07-01",-0.00686251104573607
"11275",11,"1990-07-01",0.0138803499080155
"11276",12,"1990-07-01",-0.00833291400565681
"11277",13,"1990-07-01",-0.019583996745819
"11278",14,"1990-07-01",-0.0125203826991332
"11279",15,"1990-07-01",-0.0245599874220186
"11280",16,"1990-07-01",-0.00255057715205167
"11281",17,"1990-07-01",0.00456864526039021
"11282",18,"1990-07-01",-0.0043265869408322
"11283",19,"1990-07-01",-0.00622249180093704
"11284",20,"1990-07-01",0.00425916252569084
"11285",21,"1990-07-01",-0.00799832493141065
"11286",22,"1990-07-01",-0.00768893936880057
"11287",23,"1990-07-01",0.00112800843580294
"11288",24,"1990-07-01",0.000431361844373854
"11289",25,"1990-07-01",0.0068698052566109
"11290",26,"1990-07-01",0.00584399083369519
"11291",27,"1990-07-01",0.00086042606553224
"11292",28,"1990-07-01",-0.000676152335095227
"11293",29,"1990-07-01",0.0015849423079804
"11294",30,"1990-07-01",-0.00167183824626587
"11295",31,"1990-07-01",-0.00231034640232613
"11296",32,"1990-07-01",-0.00135264087829778
"11297",33,"1990-07-01",-0.00245055690162294
"11298",34,"1990-07-01",-7.21384762698673e-05
"11299",35,"1990-07-01",0.00203867919817734
"11300",36,"1990-07-01",-0.000490749411809051
"11301",37,"1990-07-01",-0.000311787579585738
"11302",38,"1990-07-01",0.00229102122939333
"11303",39,"1990-07-01",0.00114526273978663
"11304",40,"1990-07-01",0.000554036286102004
"11305",41,"1990-07-01",0.000272161869245632
"11306",42,"1990-07-01",0.000410205487576921
"11307",43,"1990-07-01",0.00137489797383769
"11308",44,"1990-07-01",0.00133919393430728
"11309",1,"1990-08-01",0
"11310",2,"1990-08-01",0.0631771957357028
"11311",3,"1990-08-01",-0.000193496250250046
"11312",4,"1990-08-01",0.00773472404929576
"11313",5,"1990-08-01",0.0346654007848612
"11314",6,"1990-08-01",-0.0314875731613391
"11315",7,"1990-08-01",-0.000636614715214419
"11316",8,"1990-08-01",0.014729941222435
"11317",9,"1990-08-01",0.00169506981468176
"11318",10,"1990-08-01",-0.00986673190420947
"11319",11,"1990-08-01",0.0124432087292937
"11320",12,"1990-08-01",-0.00759608016524345
"11321",13,"1990-08-01",-0.0161534677302952
"11322",14,"1990-08-01",-0.00953796010946503
"11323",15,"1990-08-01",-0.0238675902717236
"11324",16,"1990-08-01",-0.00539684649884171
"11325",17,"1990-08-01",0.00580631515442462
"11326",18,"1990-08-01",-0.00640944904077595
"11327",19,"1990-08-01",-0.010809676931551
"11328",20,"1990-08-01",0.00164178183766616
"11329",21,"1990-08-01",-0.00755158741211922
"11330",22,"1990-08-01",-0.00790018516880053
"11331",23,"1990-08-01",-0.00180568239959598
"11332",24,"1990-08-01",-0.00209993230419856
"11333",25,"1990-08-01",0.00444249471811632
"11334",26,"1990-08-01",0.00547169749623954
"11335",27,"1990-08-01",-0.000259889156672045
"11336",28,"1990-08-01",-0.000558735124138075
"11337",29,"1990-08-01",0.00283612835120783
"11338",30,"1990-08-01",0.000241906275014347
"11339",31,"1990-08-01",-0.000652498476187513
"11340",32,"1990-08-01",0.000401496213297621
"11341",33,"1990-08-01",-0.000201397396414193
"11342",34,"1990-08-01",0.00165271121254088
"11343",35,"1990-08-01",0.00380403831967104
"11344",36,"1990-08-01",0.000784919279786375
"11345",37,"1990-08-01",0.000680518744284565
"11346",38,"1990-08-01",0.00280679590157469
"11347",39,"1990-08-01",0.0018692003704984
"11348",40,"1990-08-01",0.000711377240898515
"11349",41,"1990-08-01",0.000123270643428731
"11350",42,"1990-08-01",0.000105509663067519
"11351",43,"1990-08-01",0.00115278132197901
"11352",44,"1990-08-01",0.00124127506980691
"11353",1,"1990-09-01",0
"11354",2,"1990-09-01",0.059799294268244
"11355",3,"1990-09-01",0.000215298941501111
"11356",4,"1990-09-01",0.00586794656675034
"11357",5,"1990-09-01",0.0361451760440751
"11358",6,"1990-09-01",-0.0268078383640526
"11359",7,"1990-09-01",-0.000955260236566838
"11360",8,"1990-09-01",0.0143787091932816
"11361",9,"1990-09-01",-0.00152465257931696
"11362",10,"1990-09-01",-0.0116489410875887
"11363",11,"1990-09-01",0.0116805958855813
"11364",12,"1990-09-01",-0.00783869385450989
"11365",13,"1990-09-01",-0.0153895694964557
"11366",14,"1990-09-01",-0.00403413537259809
"11367",15,"1990-09-01",-0.0214052126776372
"11368",16,"1990-09-01",-0.00584508213640727
"11369",17,"1990-09-01",0.00558054384466148
"11370",18,"1990-09-01",-0.0101127145269482
"11371",19,"1990-09-01",-0.0120114692743484
"11372",20,"1990-09-01",-0.000245207589639249
"11373",21,"1990-09-01",-0.00683190839454455
"11374",22,"1990-09-01",-0.00568577373270904
"11375",23,"1990-09-01",0.000225843644261023
"11376",24,"1990-09-01",0.000491614252290156
"11377",25,"1990-09-01",0.00592381352636861
"11378",26,"1990-09-01",0.00576560922688304
"11379",27,"1990-09-01",-0.00194454875751629
"11380",28,"1990-09-01",-0.00217743710858949
"11381",29,"1990-09-01",0.00135924671155311
"11382",30,"1990-09-01",-0.000644708716613738
"11383",31,"1990-09-01",-0.00125206325382861
"11384",32,"1990-09-01",0.000511983702628504
"11385",33,"1990-09-01",0.000374762740802178
"11386",34,"1990-09-01",0.00163744963559838
"11387",35,"1990-09-01",0.00391669194551236
"11388",36,"1990-09-01",0.000549650553914737
"11389",37,"1990-09-01",0.000497060745595855
"11390",38,"1990-09-01",0.00276848062850356
"11391",39,"1990-09-01",0.00170741140380794
"11392",40,"1990-09-01",0.000587872999755819
"11393",41,"1990-09-01",0.000124179935634565
"11394",42,"1990-09-01",0.000142632016210357
"11395",43,"1990-09-01",0.00107217518766094
"11396",44,"1990-09-01",0.00104091272880959
"11397",1,"1990-10-01",0
"11398",2,"1990-10-01",0.0593918685086434
"11399",3,"1990-10-01",0.00562582654635371
"11400",4,"1990-10-01",0.00611806426089864
"11401",5,"1990-10-01",0.025891897898553
"11402",6,"1990-10-01",-0.0324193884116015
"11403",7,"1990-10-01",-0.00338490767217874
"11404",8,"1990-10-01",0.00847862458221726
"11405",9,"1990-10-01",-0.00359404296692141
"11406",10,"1990-10-01",-0.00586521504451996
"11407",11,"1990-10-01",0.0173681221052438
"11408",12,"1990-10-01",-0.0032660059891751
"11409",13,"1990-10-01",-0.0168207722275265
"11410",14,"1990-10-01",-0.00732099273508135
"11411",15,"1990-10-01",-0.0215687788355638
"11412",16,"1990-10-01",-0.0053871546860713
"11413",17,"1990-10-01",0.00733157363404228
"11414",18,"1990-10-01",-0.00650647708897131
"11415",19,"1990-10-01",-0.00809614171509838
"11416",20,"1990-10-01",0.00186559241807186
"11417",21,"1990-10-01",-0.00459536442354444
"11418",22,"1990-10-01",-0.00449192572038946
"11419",23,"1990-10-01",-0.000604218623444333
"11420",24,"1990-10-01",-0.000591722030647506
"11421",25,"1990-10-01",0.00555387041409584
"11422",26,"1990-10-01",0.00682028123307376
"11423",27,"1990-10-01",-0.000148676588801708
"11424",28,"1990-10-01",-0.000502256659721575
"11425",29,"1990-10-01",0.00271572710817131
"11426",30,"1990-10-01",7.2164496384806e-05
"11427",31,"1990-10-01",-0.000855537595525641
"11428",32,"1990-10-01",0.000810313991029565
"11429",33,"1990-10-01",0.000361939710322212
"11430",34,"1990-10-01",0.000971444758338713
"11431",35,"1990-10-01",0.0026190556950765
"11432",36,"1990-10-01",-0.000449338627400194
"11433",37,"1990-10-01",7.66805531214346e-05
"11434",38,"1990-10-01",0.002245498148733
"11435",39,"1990-10-01",0.000598102366626893
"11436",40,"1990-10-01",-0.000651836605515547
"11437",41,"1990-10-01",-0.000928106431715776
"11438",42,"1990-10-01",-0.000619228707693476
"11439",43,"1990-10-01",0.000314991467796316
"11440",44,"1990-10-01",0.000419703733932667
"11441",1,"1990-11-01",0
"11442",2,"1990-11-01",0.0528934894369292
"11443",3,"1990-11-01",0.000967045187262489
"11444",4,"1990-11-01",0.020580045617892
"11445",5,"1990-11-01",0.016443525829329
"11446",6,"1990-11-01",-0.057785341877623
"11447",7,"1990-11-01",-0.0117171586052489
"11448",8,"1990-11-01",-0.00311313191900353
"11449",9,"1990-11-01",-0.00800022128727037
"11450",10,"1990-11-01",-0.0112977596167725
"11451",11,"1990-11-01",0.0286699125213726
"11452",12,"1990-11-01",0.0127534435682017
"11453",13,"1990-11-01",-0.00995983167723402
"11454",14,"1990-11-01",-0.0161310254410301
"11455",15,"1990-11-01",-0.0318671174455428
"11456",16,"1990-11-01",-0.00372525223805947
"11457",17,"1990-11-01",0.0058938683217823
"11458",18,"1990-11-01",-0.00248897092696376
"11459",19,"1990-11-01",0.00203261138928757
"11460",20,"1990-11-01",0.00823234481631332
"11461",21,"1990-11-01",-0.00157372625597341
"11462",22,"1990-11-01",0.00119566961239836
"11463",23,"1990-11-01",0.00210916153013425
"11464",24,"1990-11-01",-0.00156629304517249
"11465",25,"1990-11-01",0.00474057898434689
"11466",26,"1990-11-01",0.00671971455279978
"11467",27,"1990-11-01",0.00225467873409821
"11468",28,"1990-11-01",0.00291457860918222
"11469",29,"1990-11-01",0.00448559223580762
"11470",30,"1990-11-01",0.00244191086572632
"11471",31,"1990-11-01",0.00255268856352574
"11472",32,"1990-11-01",0.000204061916593642
"11473",33,"1990-11-01",0.00072074036390142
"11474",34,"1990-11-01",0.00225812869006613
"11475",35,"1990-11-01",0.00110615189512093
"11476",36,"1990-11-01",-0.00467681954542374
"11477",37,"1990-11-01",-0.00198449090167345
"11478",38,"1990-11-01",0.00261753824179686
"11479",39,"1990-11-01",0.00140425845791637
"11480",40,"1990-11-01",-0.000536026860530593
"11481",41,"1990-11-01",-0.00333872003156788
"11482",42,"1990-11-01",-0.00218858943558571
"11483",43,"1990-11-01",-0.000197290103754725
"11484",44,"1990-11-01",-0.000667976555805011
"11485",1,"1990-12-01",0
"11486",2,"1990-12-01",0.0559320828003552
"11487",3,"1990-12-01",0.0015465892267324
"11488",4,"1990-12-01",0.0221067667764017
"11489",5,"1990-12-01",0.0137075982748817
"11490",6,"1990-12-01",-0.0607778552829296
"11491",7,"1990-12-01",-0.00391072890749966
"11492",8,"1990-12-01",-0.00151145781183892
"11493",9,"1990-12-01",-0.00553987490287171
"11494",10,"1990-12-01",-0.00626076959875135
"11495",11,"1990-12-01",0.0292523533417681
"11496",12,"1990-12-01",0.0139517962660974
"11497",13,"1990-12-01",-0.00864138955865381
"11498",14,"1990-12-01",-0.0146368895721848
"11499",15,"1990-12-01",-0.026012937075876
"11500",16,"1990-12-01",-0.0011800591815729
"11501",17,"1990-12-01",0.00336270561572312
"11502",18,"1990-12-01",-0.000689475847308537
"11503",19,"1990-12-01",0.0016666712091252
"11504",20,"1990-12-01",0.00598905384141533
"11505",21,"1990-12-01",-0.00501839216325737
"11506",22,"1990-12-01",-0.000410382756967548
"11507",23,"1990-12-01",0.00174391662331417
"11508",24,"1990-12-01",-0.00175641456770347
"11509",25,"1990-12-01",0.00552611247856322
"11510",26,"1990-12-01",0.00959197278430627
"11511",27,"1990-12-01",0.00594583563465946
"11512",28,"1990-12-01",0.00372911789375747
"11513",29,"1990-12-01",0.00602659444497035
"11514",30,"1990-12-01",0.0039912006391667
"11515",31,"1990-12-01",0.00346156415021909
"11516",32,"1990-12-01",0.000766036112203386
"11517",33,"1990-12-01",0.00189729663706381
"11518",34,"1990-12-01",0.00275132402428423
"11519",35,"1990-12-01",0.00086974425648307
"11520",36,"1990-12-01",-0.00316777926249467
"11521",37,"1990-12-01",-0.000807568796039857
"11522",38,"1990-12-01",0.0022516952382487
"11523",39,"1990-12-01",-0.000139681346845179
"11524",40,"1990-12-01",-0.0010622497531929
"11525",41,"1990-12-01",-0.00243356966330296
"11526",42,"1990-12-01",-0.00194317237714243
"11527",43,"1990-12-01",-0.00116589708584448
"11528",44,"1990-12-01",-0.000849358625914644
"11529",1,"1991-01-01",0
"11530",2,"1991-01-01",0.0573392881256308
"11531",3,"1991-01-01",0.00296933046183137
"11532",4,"1991-01-01",0.0209678600468969
"11533",5,"1991-01-01",0.0136678630378481
"11534",6,"1991-01-01",-0.0590973965183526
"11535",7,"1991-01-01",-0.00391889867571514
"11536",8,"1991-01-01",-0.00313224262679915
"11537",9,"1991-01-01",-0.00572536875082749
"11538",10,"1991-01-01",-0.00731644354509828
"11539",11,"1991-01-01",0.0280541278956631
"11540",12,"1991-01-01",0.0148066434904878
"11541",13,"1991-01-01",-0.00869671154092269
"11542",14,"1991-01-01",-0.014423030486792
"11543",15,"1991-01-01",-0.0268158742390078
"11544",16,"1991-01-01",-0.00301716631581487
"11545",17,"1991-01-01",0.00270632812964917
"11546",18,"1991-01-01",-0.000471002148979381
"11547",19,"1991-01-01",0.000435630002997004
"11548",20,"1991-01-01",0.00489364948693775
"11549",21,"1991-01-01",-0.00386309590308013
"11550",22,"1991-01-01",0.000317531544906415
"11551",23,"1991-01-01",0.00149713921783277
"11552",24,"1991-01-01",-0.0017320866303079
"11553",25,"1991-01-01",0.00572602479074522
"11554",26,"1991-01-01",0.00945510209570268
"11555",27,"1991-01-01",0.00590504437803474
"11556",28,"1991-01-01",0.00349448392154692
"11557",29,"1991-01-01",0.00590860355389664
"11558",30,"1991-01-01",0.00381705906924343
"11559",31,"1991-01-01",0.00273024405996039
"11560",32,"1991-01-01",0.000170735953286842
"11561",33,"1991-01-01",0.0019524764546664
"11562",34,"1991-01-01",0.00268565470055178
"11563",35,"1991-01-01",0.000573697010211263
"11564",36,"1991-01-01",-0.00297690451668765
"11565",37,"1991-01-01",-0.000644840564210294
"11566",38,"1991-01-01",0.00252058644847915
"11567",39,"1991-01-01",0.000328080751536211
"11568",40,"1991-01-01",-0.000760135639369979
"11569",41,"1991-01-01",-0.00211435917029775
"11570",42,"1991-01-01",-0.00145110756164977
"11571",43,"1991-01-01",-0.000516876424967191
"11572",44,"1991-01-01",-0.000402734403224814
"11573",1,"1991-02-01",0
"11574",2,"1991-02-01",0.057593000818223
"11575",3,"1991-02-01",0.00811211913173356
"11576",4,"1991-02-01",0.0232169538097858
"11577",5,"1991-02-01",0.0136418505650779
"11578",6,"1991-02-01",-0.0592728244919719
"11579",7,"1991-02-01",-0.00138683693440142
"11580",8,"1991-02-01",-0.00319049619711676
"11581",9,"1991-02-01",-0.00888545092285941
"11582",10,"1991-02-01",-0.00700848842050157
"11583",11,"1991-02-01",0.0247896344321801
"11584",12,"1991-02-01",0.0148404278486523
"11585",13,"1991-02-01",-0.00812439937833307
"11586",14,"1991-02-01",-0.0113374120573927
"11587",15,"1991-02-01",-0.0253188661775514
"11588",16,"1991-02-01",-0.00631326963056068
"11589",17,"1991-02-01",0.000293462591673162
"11590",18,"1991-02-01",-0.00112706838582064
"11591",19,"1991-02-01",-0.00178264309655583
"11592",20,"1991-02-01",0.0024393386713883
"11593",21,"1991-02-01",-0.00372347410739001
"11594",22,"1991-02-01",0.00258972420252654
"11595",23,"1991-02-01",0.00301229840555952
"11596",24,"1991-02-01",-0.00212591775558164
"11597",25,"1991-02-01",0.00584779583067732
"11598",26,"1991-02-01",0.00848121695668089
"11599",27,"1991-02-01",0.00533158499476661
"11600",28,"1991-02-01",0.00229675968674294
"11601",29,"1991-02-01",0.00507687619512309
"11602",30,"1991-02-01",0.0028835277916972
"11603",31,"1991-02-01",0.00100514580283704
"11604",32,"1991-02-01",-0.0012344378699251
"11605",33,"1991-02-01",0.000409151762831755
"11606",34,"1991-02-01",0.00219246782922545
"11607",35,"1991-02-01",0.00039856662219264
"11608",36,"1991-02-01",-0.00187008606449056
"11609",37,"1991-02-01",-0.000235418754058454
"11610",38,"1991-02-01",0.00240557601571834
"11611",39,"1991-02-01",0.0010960436138584
"11612",40,"1991-02-01",0.000146392900145518
"11613",41,"1991-02-01",-0.00178532961687275
"11614",42,"1991-02-01",-0.00184776399428073
"11615",43,"1991-02-01",-0.000249058020716828
"11616",44,"1991-02-01",0.00049300393245335
"11617",1,"1991-03-01",0
"11618",2,"1991-03-01",0.0561598690671039
"11619",3,"1991-03-01",0.00958807489686265
"11620",4,"1991-03-01",0.0202057872339815
"11621",5,"1991-03-01",0.00718677166860232
"11622",6,"1991-03-01",-0.0551397639370618
"11623",7,"1991-03-01",0.0039341625474617
"11624",8,"1991-03-01",-0.00974559946620328
"11625",9,"1991-03-01",0.00289284775798233
"11626",10,"1991-03-01",0.00535034150719179
"11627",11,"1991-03-01",0.0331108850702898
"11628",12,"1991-03-01",0.021212945416208
"11629",13,"1991-03-01",-0.00643443824414732
"11630",14,"1991-03-01",-0.0135759402645353
"11631",15,"1991-03-01",-0.0259892025568386
"11632",16,"1991-03-01",-0.00432066487076903
"11633",17,"1991-03-01",0.00454946856620402
"11634",18,"1991-03-01",0.00505905365636517
"11635",19,"1991-03-01",-0.00240066026620757
"11636",20,"1991-03-01",2.53342052115039e-05
"11637",21,"1991-03-01",-0.00732260187925236
"11638",22,"1991-03-01",-0.000998329751040384
"11639",23,"1991-03-01",-0.00256576144145201
"11640",24,"1991-03-01",-0.00313314932640424
"11641",25,"1991-03-01",0.00614145688255641
"11642",26,"1991-03-01",0.00632743869106787
"11643",27,"1991-03-01",0.00537575845803004
"11644",28,"1991-03-01",0.000583414320750947
"11645",29,"1991-03-01",0.00115363697388381
"11646",30,"1991-03-01",-0.00170913608801122
"11647",31,"1991-03-01",0.000523588957659095
"11648",32,"1991-03-01",0.00053226898073307
"11649",33,"1991-03-01",0.00178662774620261
"11650",34,"1991-03-01",0.00233242782903193
"11651",35,"1991-03-01",-0.00105957621287484
"11652",36,"1991-03-01",-0.00270692458220161
"11653",37,"1991-03-01",-0.000286818904150329
"11654",38,"1991-03-01",0.00208035444745342
"11655",39,"1991-03-01",0.000818012127294793
"11656",40,"1991-03-01",0.000101219531285813
"11657",41,"1991-03-01",-0.00161150724378068
"11658",42,"1991-03-01",-0.000446533854282203
"11659",43,"1991-03-01",0.000464985348857702
"11660",44,"1991-03-01",0.000336595957175398
"11661",1,"1991-04-01",0
"11662",2,"1991-04-01",0.0557217850272656
"11663",3,"1991-04-01",0.00910360461677058
"11664",4,"1991-04-01",0.0197580363066365
"11665",5,"1991-04-01",0.0076157220705567
"11666",6,"1991-04-01",-0.054390205182206
"11667",7,"1991-04-01",0.00478251404425837
"11668",8,"1991-04-01",-0.00921713572282752
"11669",9,"1991-04-01",0.00352553212588833
"11670",10,"1991-04-01",0.00341532414720358
"11671",11,"1991-04-01",0.030961138556186
"11672",12,"1991-04-01",0.020276133887574
"11673",13,"1991-04-01",-0.00799442410505887
"11674",14,"1991-04-01",-0.0142333167766063
"11675",15,"1991-04-01",-0.0249013991271181
"11676",16,"1991-04-01",-0.00369011295712844
"11677",17,"1991-04-01",0.0040572257178689
"11678",18,"1991-04-01",0.00481784931286183
"11679",19,"1991-04-01",-0.00322417172277972
"11680",20,"1991-04-01",-0.00092484971475749
"11681",21,"1991-04-01",-0.00794695072860057
"11682",22,"1991-04-01",-0.000122700465465781
"11683",23,"1991-04-01",-0.00127726942135157
"11684",24,"1991-04-01",-0.00190201081907435
"11685",25,"1991-04-01",0.00703493244546925
"11686",26,"1991-04-01",0.00671147981046582
"11687",27,"1991-04-01",0.00558510782423004
"11688",28,"1991-04-01",-9.37782860453003e-06
"11689",29,"1991-04-01",0.000352873563122122
"11690",30,"1991-04-01",-0.00202616443422782
"11691",31,"1991-04-01",0.000818684033055725
"11692",32,"1991-04-01",0.000508935739238602
"11693",33,"1991-04-01",0.00193912345283076
"11694",34,"1991-04-01",0.00278556812032272
"11695",35,"1991-04-01",-0.000627713666797559
"11696",36,"1991-04-01",-0.00240682145980698
"11697",37,"1991-04-01",-0.000140845885026448
"11698",38,"1991-04-01",0.00207149969831075
"11699",39,"1991-04-01",0.000671723058510411
"11700",40,"1991-04-01",-4.13750716576898e-05
"11701",41,"1991-04-01",-0.00187348186173191
"11702",42,"1991-04-01",-0.000721298024546792
"11703",43,"1991-04-01",0.000261183148926781
"11704",44,"1991-04-01",0.000382892235903201
"11705",1,"1991-05-01",0
"11706",2,"1991-05-01",0.057966356797032
"11707",3,"1991-05-01",0.00978581341223095
"11708",4,"1991-05-01",0.0186552941310717
"11709",5,"1991-05-01",0.00695082940399854
"11710",6,"1991-05-01",-0.0539054654300168
"11711",7,"1991-05-01",0.00582657448424641
"11712",8,"1991-05-01",-0.0067720873618828
"11713",9,"1991-05-01",0.010668607100419
"11714",10,"1991-05-01",0.00485332369759665
"11715",11,"1991-05-01",0.0285480686737251
"11716",12,"1991-05-01",0.0258582142419591
"11717",13,"1991-05-01",-0.00549654271302625
"11718",14,"1991-05-01",-0.0149934284527191
"11719",15,"1991-05-01",-0.0248776474773496
"11720",16,"1991-05-01",0.000674120132020324
"11721",17,"1991-05-01",0.00962111796576615
"11722",18,"1991-05-01",0.00707679951132535
"11723",19,"1991-05-01",-0.00431442584674519
"11724",20,"1991-05-01",-0.00339774143973602
"11725",21,"1991-05-01",-0.00951296713103889
"11726",22,"1991-05-01",-0.00413097125549118
"11727",23,"1991-05-01",-0.00242774796318249
"11728",24,"1991-05-01",-0.00146145096582751
"11729",25,"1991-05-01",0.00747008370354265
"11730",26,"1991-05-01",0.00641655011601027
"11731",27,"1991-05-01",0.00651443105227748
"11732",28,"1991-05-01",-0.000664409830465151
"11733",29,"1991-05-01",-0.00325043584642691
"11734",30,"1991-05-01",-0.00530144160278395
"11735",31,"1991-05-01",-0.00203758885757108
"11736",32,"1991-05-01",0.000238762068385814
"11737",33,"1991-05-01",0.00176983343728271
"11738",34,"1991-05-01",0.00353588747938499
"11739",35,"1991-05-01",0.00139064855699832
"11740",36,"1991-05-01",-0.00146158545688398
"11741",37,"1991-05-01",-0.000108863037381453
"11742",38,"1991-05-01",0.00205443714516105
"11743",39,"1991-05-01",0.000725848345080782
"11744",40,"1991-05-01",-0.000389055625141181
"11745",41,"1991-05-01",-0.00226652919856256
"11746",42,"1991-05-01",-0.000591423751004763
"11747",43,"1991-05-01",0.000461661354372872
"11748",44,"1991-05-01",0.00030516306921011
"11749",1,"1991-06-01",0
"11750",2,"1991-06-01",0.0536034284220655
"11751",3,"1991-06-01",0.00568198188141829
"11752",4,"1991-06-01",0.0174439600371556
"11753",5,"1991-06-01",0.00722683424237742
"11754",6,"1991-06-01",-0.0534088821289344
"11755",7,"1991-06-01",0.00428516932686106
"11756",8,"1991-06-01",-0.00897996711768597
"11757",9,"1991-06-01",0.00670830274860306
"11758",10,"1991-06-01",0.00427787852400944
"11759",11,"1991-06-01",0.0262849359632016
"11760",12,"1991-06-01",0.0238729389923035
"11761",13,"1991-06-01",-0.000340147539813317
"11762",14,"1991-06-01",-0.0133521732055631
"11763",15,"1991-06-01",-0.0238459957058595
